customer_id,total_sales
5398,1491.68
10995,1489.91
1960,1489.89
295,1489.87
3702,1489.87
730,1489.87
10244,1489.86
6839,1489.85
7933,1489.84
3746,1489.81
808,1489.74
5235,1489.74
3353,1489.68
5177,1488.86
9090,1484.84
4531,1484.82
9044,1484.79
10867,1484.74
6415,1484.64
9395,1483.84
5978,1483.84
10566,1483.81
3788,1482.86
4223,1482.76
7238,1481.85
1724,1481.82
5884,1480.7
5515,1479.94
10335,1479.93
4085,1479.9
2672,1479.89
5466,1479.88
1227,1479.88
4790,1479.88
12144,1479.88
3134,1479.88
10446,1479.87
1726,1479.84
692,1479.83
269,1479.83
267,1479.83
132,1479.82
2888,1479.81
5825,1479.81
2548,1479.78
9189,1479.76
8117,1479.76
5614,1479.75
2086,1479.72
1978,1477.8
10249,1474.86
3707,1474.84
4222,1474.83
10714,1471.82
86,1469.87
1358,1469.85
304,1469.8
402,1469.79
9304,1469.78
12148,1469.74
11080,1469.74
1019,1465.8
7051,1465.8
2398,1464.84
4521,1463.84
8443,1461.87
4102,1459.91
6485,1459.9
9468,1459.89
11967,1459.89
4853,1459.89
4405,1459.88
9509,1459.86
4577,1459.85
5524,1459.83
9140,1459.83
2428,1459.83
3768,1459.83
6656,1459.82
2776,1459.81
10002,1459.81
540,1459.8
9334,1459.79
3440,1459.78
9884,1459.78
5379,1459.77
11732,1459.76
3869,1459.74
127,1459.73
2828,1458.8
1270,1455.79
12327,1455.77
8785,1455.73
2046,1454.87
7348,1454.81
7624,1454.78
9465,1454.72
6456,1453.86
6673,1453.84
5092,1453.73
10384,1451.79
4802,1449.92
7816,1449.9
11701,1449.89
7681,1449.89
6972,1449.88
4553,1449.87
1536,1449.86
2218,1449.85
2033,1449.85
11007,1449.84
1287,1449.83
4748,1449.83
11775,1449.82
2227,1449.81
4511,1449.81
11371,1449.79
7849,1449.76
10360,1449.75
5723,1449.75
5332,1449.69
5742,1449.67
7442,1449.67
6439,1445.83
3294,1445.81
8619,1445.73
776,1444.83
10560,1444.75
12342,1443.87
12093,1443.72
2924,1441.87
5523,1441.68
6511,1439.88
11939,1439.87
11581,1439.86
10686,1439.86
4506,1439.85
3382,1439.85
10690,1439.84
7941,1439.83
6432,1439.83
4165,1439.83
10607,1439.82
2587,1439.82
7125,1439.82
1474,1439.82
8019,1439.8
11521,1439.79
5619,1439.78
506,1439.76
8760,1439.72
9698,1439.71
11091,1439.71
7482,1439.7
1456,1437.82
6343,1437.75
279,1434.91
4363,1434.81
3981,1434.8
2282,1434.76
3522,1434.68
4744,1433.77
10350,1431.91
6647,1429.92
9282,1429.92
7404,1429.89
4682,1429.87
2474,1429.87
8601,1429.86
9431,1429.85
8916,1429.85
10464,1429.85
6842,1429.85
10527,1429.84
7477,1429.84
8490,1429.82
6674,1429.82
346,1429.81
7236,1429.81
5243,1429.8
4981,1429.8
9843,1429.79
9329,1429.78
7591,1429.76
7408,1429.66
7998,1427.84
1434,1425.86
7256,1424.75
1382,1424.74
722,1424.71
3261,1424.7
8714,1423.87
10050,1421.79
4769,1419.92
6479,1419.88
2516,1419.88
2165,1419.87
4820,1419.86
11737,1419.85
8307,1419.84
3695,1419.81
3806,1419.8
211,1419.78
8279,1419.76
3778,1419.73
5686,1416.81
7495,1415.8
913,1414.93
4264,1414.84
9139,1414.83
3334,1414.83
3255,1413.9
9809,1413.87
323,1413.77
10455,1411.76
5303,1411.66
10251,1409.9
5133,1409.89
6698,1409.88
3221,1409.87
10310,1409.86
4451,1409.86
9323,1409.86
10474,1409.86
2544,1409.85
4041,1409.84
106,1409.84
12421,1409.82
10754,1409.82
6728,1409.81
2648,1409.8
1547,1409.8
12433,1409.79
10279,1409.78
3931,1409.65
208,1404.9
64,1404.87
9647,1404.65
8455,1403.9
10734,1403.78
4027,1399.93
9503,1399.93
562,1399.93
7917,1399.93
8319,1399.91
4829,1399.89
4647,1399.89
7086,1399.89
3431,1399.87
745,1399.87
4741,1399.86
11518,1399.85
12017,1399.85
8797,1399.85
6945,1399.84
2797,1399.83
3111,1399.82
6974,1399.82
7596,1399.81
11374,1399.8
9292,1399.75
11740,1399.71
8194,1394.87
8854,1393.86
582,1393.73
9480,1389.92
6556,1389.92
11072,1389.9
8250,1389.89
3875,1389.88
3463,1389.88
36,1389.88
1546,1389.87
10548,1389.87
4958,1389.86
6382,1389.85
1294,1389.82
806,1389.82
3253,1389.82
1155,1389.8
4971,1389.77
7808,1389.73
5064,1389.72
10816,1388.85
6911,1387.81
8313,1387.81
1090,1387.81
2388,1384.86
11219,1384.81
7397,1384.63
10756,1383.71
5208,1381.91
5798,1379.93
3932,1379.92
105,1379.92
4664,1379.91
4978,1379.9
12250,1379.88
10315,1379.87
4571,1379.87
7665,1379.87
4245,1379.87
11596,1379.86
10215,1379.85
8593,1379.84
2620,1379.84
11216,1379.84
11712,1379.83
11540,1379.83
2055,1379.81
432,1379.8
12135,1379.8
12027,1379.79
8209,1379.79
6046,1379.78
7577,1379.78
7275,1379.77
10586,1379.76
6503,1377.82
3030,1374.93
11803,1374.9
2868,1374.89
6021,1374.74
3751,1371.83
4266,1371.64
5385,1369.92
2952,1369.92
7680,1369.9
9537,1369.9
10119,1369.89
4325,1369.87
3962,1369.85
5858,1369.85
4617,1369.83
6748,1369.83
11795,1369.83
10286,1369.82
2187,1369.79
3333,1369.77
7896,1369.75
8346,1368.93
4845,1367.8
6852,1367.75
5526,1364.88
5061,1364.84
5287,1364.72
3252,1363.84
200,1363.75
4569,1361.86
6033,1359.92
9262,1359.91
480,1359.91
3497,1359.9
12287,1359.89
9212,1359.88
7539,1359.87
6291,1359.84
2898,1359.81
10741,1359.81
49,1359.78
1344,1359.75
9834,1359.74
9051,1357.9
6200,1357.72
2837,1354.85
9818,1354.82
4387,1354.78
11049,1353.88
4083,1351.85
4310,1349.94
10798,1349.91
2343,1349.9
1410,1349.89
4497,1349.89
12078,1349.88
11085,1349.87
2248,1349.86
1703,1349.85
3533,1349.85
10924,1349.85
10276,1349.83
5835,1349.82
220,1349.81
5089,1349.81
5005,1349.81
10004,1349.8
6811,1349.79
8952,1349.79
10124,1348.89
3363,1347.87
6043,1347.83
7227,1347.77
5031,1344.81
1166,1344.66
3690,1343.83
8079,1339.93
3892,1339.92
8249,1339.91
1441,1339.9
7058,1339.9
2536,1339.9
7903,1339.89
8438,1339.86
11130,1339.86
5925,1339.86
12386,1339.85
12110,1339.84
9475,1339.8
2103,1339.8
2662,1339.79
5025,1339.77
3041,1339.74
6633,1339.71
9173,1339.68
6814,1337.87
3282,1337.83
4151,1336.86
195,1335.82
8947,1334.85
10015,1334.84
7839,1334.84
8922,1334.79
670,1334.73
5452,1334.68
4314,1333.91
4919,1331.9
1953,1329.93
10931,1329.93
5380,1329.93
5743,1329.92
2293,1329.92
4957,1329.91
186,1329.91
3775,1329.9
5309,1329.89
5318,1329.89
11298,1329.88
3404,1329.88
11621,1329.88
10794,1329.87
29,1329.87
10749,1329.86
10204,1329.86
7767,1329.85
5756,1329.84
12435,1329.84
171,1329.84
7188,1329.82
5062,1329.81
4607,1329.81
9474,1329.8
2061,1329.78
37,1329.76
668,1325.88
11152,1325.7
10983,1324.89
1202,1324.82
6901,1324.81
11308,1324.8
1098,1324.79
574,1324.74
10143,1321.82
11022,1319.91
3109,1319.91
6079,1319.89
9165,1319.88
10230,1319.86
2487,1319.86
8599,1319.83
7755,1319.82
5937,1319.78
5149,1319.77
10026,1319.74
7244,1318.93
874,1317.87
3308,1315.73
8479,1314.88
3054,1314.84
8832,1314.83
897,1314.79
10551,1314.77
3190,1314.74
8748,1313.87
11070,1313.83
2421,1312.79
7874,1309.9
9674,1309.88
6096,1309.87
12036,1309.87
545,1309.86
11098,1309.86
3511,1309.86
2950,1309.85
11176,1309.85
3490,1309.84
2594,1309.84
1472,1309.84
12133,1309.83
5802,1309.83
6252,1309.81
2351,1309.8
4519,1309.77
1097,1309.77
11051,1309.73
5174,1307.89
4858,1307.79
12082,1306.76
4301,1305.76
581,1304.87
6801,1304.84
8693,1304.82
1746,1304.76
6618,1303.89
7726,1303.85
9360,1299.93
10525,1299.91
10904,1299.91
2246,1299.9
1186,1299.89
721,1299.89
4189,1299.89
8114,1299.88
4701,1299.86
5546,1299.85
7312,1299.84
4722,1299.83
6309,1299.82
2778,1299.81
423,1299.81
2459,1299.81
8218,1299.8
1800,1299.8
12290,1299.78
89,1299.76
5123,1299.75
11449,1299.75
11704,1299.71
9854,1297.81
11564,1297.77
1390,1295.82
11084,1294.9
6091,1293.85
11288,1293.85
4578,1293.76
3170,1291.87
10131,1291.78
4131,1289.93
4123,1289.91
11628,1289.91
7822,1289.89
159,1289.88
10575,1289.88
6201,1289.87
7709,1289.86
3158,1289.86
6311,1289.83
4887,1289.82
741,1289.77
11640,1289.74
8968,1289.73
11927,1287.85
2770,1284.87
7324,1284.78
9102,1281.84
2117,1279.93
8973,1279.92
10774,1279.91
4629,1279.91
593,1279.9
9521,1279.89
2347,1279.87
873,1279.86
11165,1279.84
11635,1279.84
10828,1279.82
7578,1279.8
3663,1279.77
6262,1275.83
6663,1274.82
11696,1274.82
5,1274.75
10736,1269.91
7858,1269.91
8547,1269.9
153,1269.9
9961,1269.89
6714,1269.88
1728,1269.88
832,1269.86
8289,1269.85
6668,1269.84
6745,1269.83
2167,1269.83
9621,1269.76
816,1269.76
7246,1269.75
2659,1267.65
7118,1265.84
9538,1265.82
3149,1265.69
11095,1264.93
10,1264.79
1462,1264.73
7266,1263.88
7653,1263.87
8118,1261.82
307,1261.79
3795,1259.92
9455,1259.92
10576,1259.91
5078,1259.9
2500,1259.9
2965,1259.89
1956,1259.87
9397,1259.87
2411,1259.87
3665,1259.86
11594,1259.85
10606,1259.85
8496,1259.85
8713,1259.85
11671,1259.84
11459,1259.83
5932,1259.83
779,1259.83
5833,1259.83
12422,1259.82
7805,1259.8
3847,1259.8
7026,1259.79
9157,1259.79
5444,1259.74
10152,1259.74
4894,1259.72
10088,1258.71
5920,1257.77
4805,1254.87
4098,1254.85
11312,1254.83
7427,1250.73
11368,1249.96
8031,1249.92
459,1249.89
7855,1249.88
6541,1249.84
3152,1249.82
7801,1249.8
9686,1246.84
2380,1245.84
5135,1245.83
11599,1244.94
9896,1243.79
3489,1241.9
7300,1239.93
10189,1239.92
6401,1239.9
9218,1239.89
7685,1239.88
6651,1239.88
10466,1239.87
4277,1239.84
6042,1239.84
9780,1239.84
4968,1239.84
1037,1239.83
11975,1239.81
2437,1239.81
10399,1239.8
7786,1239.79
5947,1239.72
8261,1237.79
8350,1234.85
10745,1233.9
12387,1233.87
5459,1229.94
7534,1229.93
2808,1229.92
4755,1229.92
7338,1229.9
2696,1229.9
5595,1229.88
3156,1229.88
4672,1229.87
6216,1229.87
720,1229.87
3974,1229.87
33,1229.87
9266,1229.87
3400,1229.86
9917,1229.85
3652,1229.83
385,1229.82
11183,1229.77
10228,1229.75
3540,1229.72
1402,1225.91
12381,1225.89
2853,1224.9
9006,1222.79
4075,1219.94
12231,1219.92
2280,1219.91
7811,1219.9
10978,1219.89
12054,1219.88
958,1219.87
10338,1219.85
11104,1219.85
6258,1219.85
713,1219.83
11651,1219.83
6844,1219.83
12323,1219.81
2028,1219.81
6315,1219.79
7897,1219.78
8752,1219.78
12339,1219.76
10608,1217.88
10808,1217.81
11549,1217.81
12352,1215.81
9859,1215.79
11033,1214.87
3870,1214.85
4437,1213.89
7307,1213.83
2599,1209.96
1467,1209.94
2822,1209.91
8267,1209.91
1520,1209.91
9228,1209.91
11539,1209.9
2977,1209.9
6273,1209.89
5458,1209.87
4532,1209.87
7875,1209.86
9788,1209.86
1217,1209.86
536,1209.85
11986,1209.84
3243,1209.82
6837,1209.81
1130,1209.8
5893,1209.75
9099,1208.88
6766,1207.88
12320,1207.88
6051,1204.89
891,1204.85
9493,1204.8
5894,1201.87
11774,1201.83
12046,1199.93
4923,1199.93
4994,1199.92
9759,1199.92
10571,1199.92
7911,1199.91
6324,1199.91
11809,1199.9
5997,1199.9
11145,1199.9
795,1199.9
2554,1199.89
5376,1199.89
7746,1199.89
4840,1199.88
2273,1199.86
9548,1199.84
2974,1199.83
3290,1199.82
7957,1199.78
12277,1199.78
11088,1199.77
6601,1199.76
7381,1199.75
11616,1197.83
9479,1194.86
9481,1194.85
8445,1194.84
11953,1194.83
3821,1193.85
7674,1193.84
4773,1193.8
1332,1193.73
10504,1191.85
7120,1189.93
10435,1189.93
9138,1189.93
1777,1189.91
4002,1189.9
10389,1189.88
7644,1189.86
5487,1189.86
11841,1189.85
3075,1189.85
4920,1189.82
1184,1189.8
9164,1189.77
1525,1189.76
5692,1189.75
7490,1187.87
4156,1187.59
7760,1184.94
2272,1184.89
5357,1184.87
7297,1179.93
5779,1179.92
4615,1179.9
3135,1179.9
7155,1179.9
2182,1179.89
961,1179.88
11428,1179.88
11746,1179.88
365,1179.86
9654,1179.85
10171,1179.85
6662,1179.85
2518,1179.84
11064,1179.84
4373,1179.84
7788,1179.82
9313,1179.81
6534,1179.81
10795,1179.81
1442,1179.79
367,1179.78
5495,1175.92
8495,1175.79
2315,1174.92
5726,1174.86
6438,1174.86
12073,1174.8
8429,1171.87
10743,1169.92
9734,1169.9
2867,1169.9
4332,1169.9
1121,1169.89
6991,1169.88
5060,1169.88
9672,1169.87
606,1169.86
6507,1169.86
3305,1169.84
1671,1169.84
6497,1169.84
10328,1169.76
8727,1168.86
3565,1167.91
8625,1167.86
12092,1164.89
292,1164.88
6798,1164.87
5760,1164.78
7742,1161.92
5980,1161.82
7759,1159.93
7469,1159.93
6821,1159.92
6238,1159.92
7505,1159.91
10488,1159.89
3209,1159.88
3674,1159.88
10064,1159.88
3777,1159.85
9566,1159.84
9982,1159.84
4453,1159.84
43,1159.83
10460,1159.81
4336,1159.79
5872,1159.79
6515,1159.78
7585,1157.88
10855,1154.93
6771,1154.91
10819,1154.85
3321,1154.75
3053,1151.87
12356,1149.95
5933,1149.94
12199,1149.94
4428,1149.93
4928,1149.93
10879,1149.92
1140,1149.92
9210,1149.92
973,1149.91
1194,1149.91
12196,1149.88
5939,1149.88
10569,1149.87
8893,1149.86
2933,1149.85
2996,1149.84
11108,1149.82
6084,1149.82
10840,1149.73
10187,1148.86
7072,1145.91
735,1145.83
566,1145.82
2203,1144.8
11891,1144.75
8366,1144.65
7563,1141.86
1581,1141.85
7568,1139.93
10314,1139.91
1559,1139.9
12252,1139.9
4541,1139.9
2312,1139.89
7346,1139.89
1080,1139.89
1939,1139.88
9347,1139.88
5842,1139.88
301,1139.87
10394,1139.86
4173,1139.86
1929,1139.84
6384,1139.82
6993,1139.81
11938,1139.8
621,1139.76
1304,1137.92
2931,1135.84
11461,1134.92
1942,1134.89
2807,1133.89
2400,1133.73
6147,1129.95
10998,1129.94
4740,1129.93
4430,1129.92
11580,1129.9
1821,1129.9
6077,1129.88
895,1129.88
11270,1129.88
3130,1129.88
11369,1129.87
6943,1129.87
9695,1129.86
6715,1129.85
11885,1129.83
7343,1129.83
7004,1129.83
5961,1129.82
8017,1129.82
5374,1129.78
389,1129.78
7247,1129.76
12029,1125.88
7441,1125.84
8164,1124.93
7736,1119.9
10007,1119.9
1786,1119.9
4076,1119.89
6058,1119.89
8532,1119.88
9706,1119.88
1338,1119.88
11327,1119.87
3388,1119.87
8172,1119.86
4533,1119.86
3354,1119.85
11869,1119.84
3399,1119.83
5922,1119.82
4482,1119.8
8493,1119.79
3759,1119.77
10513,1119.77
2059,1114.77
9340,1114.73
6116,1111.84
3860,1109.92
2897,1109.92
1314,1109.91
4817,1109.91
5808,1109.9
11260,1109.89
4878,1109.89
12109,1109.88
10451,1109.87
3258,1109.86
5087,1109.86
1244,1109.86
2230,1109.85
6135,1109.83
10971,1109.81
5558,1109.75
3059,1109.72
11855,1107.96
30,1105.89
811,1105.86
5325,1105.82
2954,1104.96
7241,1104.83
8338,1103.85
9911,1101.87
3814,1100.86
522,1099.95
3108,1099.94
5649,1099.94
4243,1099.94
11543,1099.93
212,1099.93
8460,1099.92
7284,1099.92
7961,1099.92
7976,1099.92
3798,1099.91
11006,1099.91
6519,1099.91
8901,1099.9
8561,1099.9
930,1099.89
6761,1099.89
8577,1099.87
2606,1099.87
852,1099.87
2360,1099.87
10485,1099.86
11082,1099.86
5669,1099.86
8741,1099.86
659,1099.84
11568,1099.81
9766,1099.8
5162,1099.73
8740,1094.86
5108,1093.88
4467,1091.81
5539,1089.94
6916,1089.94
11507,1089.93
4125,1089.93
8780,1089.92
11440,1089.92
10174,1089.91
5020,1089.89
8966,1089.88
298,1089.88
2806,1089.86
7345,1089.85
7727,1089.83
1719,1089.82
6191,1089.81
10028,1089.8
11027,1089.79
7187,1089.79
10646,1089.79
6653,1089.76
11255,1084.81
10208,1084.79
1707,1079.93
10874,1079.93
362,1079.92
115,1079.92
6549,1079.92
10063,1079.91
11111,1079.9
2883,1079.9
11038,1079.89
5587,1079.89
11211,1079.86
3408,1079.86
7943,1079.86
3479,1079.85
1315,1079.84
1077,1079.83
7641,1079.82
7181,1079.81
7374,1079.81
10704,1079.76
2340,1078.93
10822,1077.91
8228,1077.91
386,1077.84
10173,1077.78
11008,1076.88
4135,1075.86
8146,1074.94
9390,1074.9
8801,1073.92
6598,1069.93
6657,1069.91
4881,1069.9
9977,1069.88
592,1069.87
2761,1069.87
9166,1069.86
4423,1069.86
6458,1069.86
6074,1069.85
4365,1069.84
6377,1069.83
7970,1069.8
9456,1069.76
1878,1068.91
8168,1067.88
677,1064.89
6610,1064.88
5366,1064.87
1060,1063.82
1463,1063.73
11279,1060.88
7530,1059.94
3101,1059.94
11283,1059.93
10561,1059.93
9696,1059.93
8062,1059.93
7806,1059.91
9707,1059.91
4252,1059.9
11217,1059.9
12237,1059.89
8822,1059.88
3472,1059.88
7008,1059.87
11845,1059.87
1839,1059.87
6228,1059.86
5436,1059.86
11831,1059.86
8671,1059.85
4640,1059.84
5346,1059.79
11184,1059.78
1201,1059.71
8023,1057.82
9651,1055.86
4127,1054.83
4771,1054.82
6329,1049.94
4360,1049.92
10106,1049.91
5157,1049.9
8545,1049.9
8943,1049.89
935,1049.87
6594,1049.87
1741,1049.87
8856,1049.86
7740,1049.86
2189,1049.85
2912,1049.84
1557,1049.84
10737,1049.81
4389,1049.8
9428,1049.79
957,1046.9
1391,1045.92
12244,1039.94
7184,1039.92
10016,1039.9
11944,1039.89
7589,1039.88
5420,1039.87
3687,1039.87
456,1039.87
299,1039.86
9519,1039.85
7046,1039.85
4004,1039.85
5681,1039.82
3505,1037.89
5968,1034.92
431,1034.89
6117,1034.87
6820,1034.85
6612,1034.77
11839,1029.95
8931,1029.95
3811,1029.94
10411,1029.94
7156,1029.93
7792,1029.93
2981,1029.92
10889,1029.91
4006,1029.91
7002,1029.91
9014,1029.9
807,1029.9
10434,1029.89
11157,1029.89
3227,1029.89
11336,1029.89
9339,1029.88
3919,1029.87
854,1029.86
12055,1029.84
5816,1029.83
2405,1029.8
7871,1029.8
7904,1029.8
8006,1029.78
609,1027.86
3592,1027.68
12105,1024.83
10919,1019.93
7195,1019.92
10463,1019.9
7686,1019.89
8825,1019.87
3645,1019.87
5281,1019.86
2489,1019.86
9613,1019.86
6864,1019.85
663,1019.85
11863,1019.85
9483,1019.85
6031,1019.85
2841,1019.84
2342,1019.83
10953,1019.81
7869,1018.88
766,1017.83
3076,1015.92
2261,1014.86
3606,1013.93
10797,1011.88
4344,1011.85
8552,1009.94
10984,1009.93
4797,1009.93
8094,1009.92
3116,1009.91
11363,1009.9
9449,1009.9
2390,1009.9
4217,1009.89
4449,1009.86
8598,1009.85
8560,1009.85
10624,1009.84
11066,1009.83
8686,1009.79
5435,999.96
12408,999.95
5215,999.95
9900,999.94
1064,999.94
10332,999.94
2700,999.94
10979,999.92
6595,999.91
12257,999.91
7455,999.91
7137,999.89
8513,999.88
8214,999.88
12074,999.87
11023,999.87
11533,999.84
1360,999.83
6038,999.81
5210,994.85
10415,993.82
240,991.87
5342,991.82
2413,989.94
2138,989.93
6298,989.93
12316,989.92
10654,989.91
1904,989.9
10622,989.9
3124,989.88
10911,989.88
8738,989.88
1697,989.87
4724,989.8
6527,989.78
11773,988.89
10532,984.95
5630,984.86
11063,981.85
4784,979.96
144,979.95
9851,979.95
605,979.91
4247,979.9
6097,979.89
2244,979.89
12417,979.89
5611,979.88
7688,979.88
594,979.88
399,979.87
6825,979.86
12337,979.85
4948,979.85
7077,979.85
10181,979.83
6452,979.79
988,974.95
4603,974.93
4625,973.78
6866,971.87
9015,969.95
11320,969.94
10073,969.94
11779,969.93
9934,969.91
237,969.91
5160,969.88
9288,969.86
1176,966.92
8310,966.83
2607,965.86
10793,964.89
839,961.82
8089,959.96
3084,959.95
7088,959.94
1237,959.94
2527,959.94
8301,959.92
886,959.9
6369,959.9
11105,959.88
8162,959.88
8427,959.87
4393,959.87
6371,959.85
7923,959.83
5269,959.82
1949,959.75
11620,954.91
3060,954.9
1398,954.82
9393,954.81
12003,949.95
10150,949.93
9635,949.92
8736,949.91
2275,949.9
10997,949.9
1622,949.9
1770,949.89
2075,949.89
4723,949.87
2545,949.86
8232,949.86
10590,949.86
9868,949.84
6235,949.83
5384,949.83
5278,949.79
11842,949.73
2493,945.85
8739,944.89
11634,941.88
8574,939.96
2104,939.95
804,939.94
1312,939.93
4977,939.91
1388,939.91
6805,939.91
2900,939.9
11813,939.9
5103,939.89
11345,939.89
3902,939.85
6462,939.84
3994,939.84
6628,939.83
9794,937.9
11745,935.82
4587,934.89
6608,934.87
4716,929.96
8022,929.95
1667,929.95
12016,929.95
8414,929.95
10985,929.94
2650,929.93
10773,929.93
7745,929.92
2480,929.92
1422,929.91
5159,929.91
6153,929.9
1041,929.89
2945,929.88
2022,929.88
7486,929.88
470,929.87
25,929.87
860,929.86
5354,929.86
837,929.83
3348,929.83
4073,929.83
4649,929.81
3930,929.79
4319,924.91
3208,924.89
9782,919.94
6189,919.93
1683,919.92
5124,919.91
5401,919.9
8634,919.9
11078,919.9
6744,919.86
9768,919.85
669,919.85
4031,919.85
7257,919.83
10868,919.82
3898,919.79
10645,919.78
6124,919.77
9827,919.76
2491,917.89
12163,914.93
6100,914.81
10629,913.76
3804,909.96
1427,909.93
8465,909.93
3491,909.93
4527,909.92
10751,909.91
8816,909.91
7817,909.9
12098,909.9
6001,909.9
6666,909.89
4485,909.86
8793,909.84
9170,909.84
2443,905.84
10179,904.85
4042,899.96
8154,899.96
3210,899.95
2817,899.95
4767,899.95
2408,899.95
9192,899.94
9385,899.93
11994,899.93
6884,899.92
12181,899.92
5188,899.92
699,899.92
11726,899.91
1040,899.9
5399,899.9
10037,899.89
7405,899.89
1005,899.88
9396,899.88
9525,899.88
8215,899.86
3318,899.81
340,899.79
4951,897.8
1805,895.94
5076,894.95
11690,894.94
5034,894.78
7045,894.77
6679,893.94
513,893.9
11221,891.91
7325,889.94
8151,889.94
9693,889.93
8092,889.9
1052,889.89
815,889.87
9254,889.85
9935,889.84
163,889.84
6119,889.84
10716,889.8
3449,884.87
7973,884.86
8852,884.78
3310,882.83
11502,879.96
4058,879.93
6938,879.93
5901,879.93
6741,879.92
5356,879.92
1526,879.92
3792,879.91
8304,879.9
6702,879.89
10368,879.88
9239,879.88
12297,879.87
1604,879.87
3988,879.87
12194,879.87
1879,879.86
3773,879.86
5118,879.85
2598,879.84
1324,879.83
4970,879.83
2194,879.79
1550,879.78
4401,877.94
9344,877.91
5642,875.89
11541,874.95
2040,874.89
4379,871.75
9355,869.95
5737,869.95
7945,869.94
10449,869.93
466,869.93
7635,869.91
1009,869.91
2132,869.89
3640,869.85
7526,869.77
12188,869.77
166,864.91
6396,864.89
3953,861.86
5252,859.96
10710,859.95
11684,859.95
10768,859.94
2682,859.94
7614,859.92
11592,859.92
2186,859.91
417,859.9
2576,859.9
3803,859.9
9815,859.89
4990,859.89
7154,859.89
5172,859.87
3433,859.86
11925,859.86
2846,859.85
7253,859.84
2832,859.84
2850,859.84
2887,859.81
7930,854.92
8705,854.87
7402,854.82
12353,853.92
5931,850.87
6749,849.98
4873,849.96
6743,849.96
11477,849.95
10939,849.94
4244,849.93
6762,849.93
11200,849.92
5482,849.88
3013,849.88
3741,849.88
3169,849.88
7349,849.86
3718,849.86
5554,849.86
933,849.85
7609,849.85
7171,849.84
11029,849.83
3654,849.8
2359,849.79
9221,848.95
8107,847.9
8230,847.85
6069,845.89
3267,839.94
5422,839.92
10709,839.9
4184,839.9
1570,839.88
855,839.86
9931,839.86
5662,839.86
4589,839.85
2864,837.93
8558,829.96
1866,829.95
6807,829.95
1610,829.95
9054,829.95
11367,829.94
9016,829.93
1913,829.93
10395,829.92
10324,829.92
4448,829.91
11244,829.9
2057,829.9
10557,829.89
10632,829.89
12086,829.87
4117,829.87
3370,829.87
10817,829.85
3517,829.85
3484,829.84
1803,829.81
661,825.95
9641,824.88
10712,824.83
1440,821.86
8846,819.94
782,819.94
11241,819.92
2221,819.91
7025,819.91
3339,819.9
8483,819.89
6851,819.89
193,819.87
4250,819.87
3335,819.87
11483,817.89
10900,817.88
8751,816.92
3642,815.83
7676,814.85
10097,813.93
6577,811.94
1279,809.94
11655,809.93
2843,809.93
7440,809.91
9242,809.9
781,809.87
5361,809.85
121,809.85
8710,809.8
11321,807.89
9123,805.81
4441,804.95
1171,804.88
8886,804.86
7306,801.93
10218,801.92
7023,799.96
485,799.96
3662,799.96
1246,799.96
11691,799.95
9983,799.93
8477,799.93
7255,799.93
7987,799.92
10963,799.92
3820,799.92
9398,799.91
10781,799.9
4461,799.88
4271,799.88
6204,799.82
5768,797.93
8570,795.87
9066,793.92
6578,789.95
11658,789.92
1296,789.91
6185,789.91
9997,789.91
4850,789.91
8115,789.9
8874,789.89
2426,789.89
2987,789.85
10661,789.84
644,787.9
9985,784.92
7625,784.91
9408,784.86
7907,779.96
5195,779.96
5450,779.95
130,779.95
4972,779.93
10325,779.9
9361,779.9
3251,779.9
1138,779.84
9811,774.89
6052,773.77
4142,769.96
10203,769.96
9543,769.96
5883,769.95
2579,769.92
3724,769.92
2208,769.92
1665,769.86
4204,769.86
10469,767.84
11392,765.84
10014,765.8
3819,764.85
4835,759.95
8729,759.94
4294,759.93
6495,759.93
278,759.93
8794,759.93
11729,759.92
4821,759.92
7085,759.92
6520,759.87
9852,754.94
7384,754.86
5114,751.91
10694,749.98
7659,749.97
9269,749.96
3629,749.96
9067,749.96
7252,749.95
2479,749.94
11528,749.93
2449,749.91
1487,749.9
3711,749.9
8213,749.89
143,749.89
3269,749.87
877,749.87
1751,749.86
2379,749.86
11638,749.84
4130,749.82
8077,749.77
7540,739.97
6340,739.95
6559,739.93
10614,739.93
8315,739.93
4736,739.92
1964,739.92
3729,739.92
9803,739.91
3609,739.9
1609,739.9
7627,739.84
4351,739.78
1156,737.93
3700,734.88
7444,734.81
9041,733.87
6636,731.87
11041,729.96
9561,729.96
530,729.95
12346,729.95
8075,729.95
12281,729.95
9850,729.95
4534,729.94
2730,729.94
10393,729.93
4811,729.92
2344,729.9
158,729.9
2353,729.89
11057,729.88
11119,729.8
6777,728.93
4570,725.84
8021,724.93
2122,724.92
6607,724.89
1509,724.85
5387,719.96
1395,719.94
10065,719.93
7289,719.91
8425,719.89
2302,719.89
8121,719.88
1050,719.88
12043,719.88
11234,719.87
11349,719.86
10402,719.82
7131,719.79
7704,714.9
6214,714.9
1319,711.91
5809,709.98
6188,709.97
7689,709.96
12388,709.96
12272,709.94
2637,709.93
8923,709.92
3743,709.91
4410,709.9
2795,709.9
7592,709.89
8444,704.89
6682,703.93
11353,699.96
10397,699.96
11035,699.96
1439,699.96
6226,699.96
5581,699.96
7067,699.96
7637,699.95
9889,699.95
11893,699.94
1248,699.93
7350,699.93
6841,699.93
3230,699.9
7471,699.89
